                    1   5.0000000000000001E-003  -8.4095092817904060E-002
                    2   1.4999999999999999E-002 -0.25233032167736980     
                    3   2.5000000000000001E-002 -0.42070360689145053     
                    4   3.5000000000000003E-002 -0.58930697944791877     
                    5   4.4999999999999998E-002 -0.75823247253357073     
                    6   5.5000000000000000E-002 -0.92757214439416236     
                    7   6.5000000000000002E-002  -1.0974181266295693     
                    8   7.5000000000000011E-002  -1.2678627106103950     
                    9   8.4999999999999992E-002  -1.4389984902121362     
                   10   9.5000000000000001E-002  -1.6109185875137284     
                   11  0.10500000000000001       -1.7837170017784849     
                   12  0.11499999999999999       -1.9574891436723627     
                   13  0.12500000000000000       -2.1323326525945756     
                   14  0.13500000000000001       -2.3083486552309278     
                   15  0.14500000000000002       -2.4856437275904186     
                   16  0.15500000000000000       -2.6643330090823603     
                   17  0.16500000000000001       -2.8445452616655205     
                   18  0.17499999999999999       -3.0264313316530491     
                   19  0.18500000000000000       -3.2101788149129331     
                   20  0.19500000000000001       -3.3960385953092111     
