 #              _____________________  _______________________             #
 #              ___  __ \__  __ \_  / / /_  /___  ____/_  ___/             #
 #              __  / / /_  /_/ /  / / /_  __/_  __/  _____ \              #
 #              _  /_/ /_  _, _// /_/ / / /_ _  /___  ____/ /              #
 #              /_____/ /_/ |_| \____/  \__/ /_____/  /____/               #
 #                                                                         #
  
 # time            Rn              -Hs               -LEv                Ev       G
   0.0000000000000000        0.0000000000000000       -0.0000000000000000        93.782752450275240        3.8519367471241020E-008  -93.782752450275240     
   0.0000000000000000        3.7328778008486552E-002   2.7845782287642923E-002   93.715247444073839        3.8491336294465801E-008  -93.650072883777710     
   0.0000000000000000        3.7276135845559111E-002   2.7806511932684914E-002   93.715342970245914        3.8491375959523695E-008  -93.650260322467673     
   1.0000000000000000        3.7276210190100301E-002   2.7806567393279899E-002   93.715342833248855        3.8491375902648185E-008  -93.650260055665470     
   1.0000000000000000        7.6304297658168707E-002   5.6921900966924718E-002   93.644793684053653        3.8462080996547553E-008  -93.511567485428557     
   2.0600000000000001        7.6245869001695610E-002   5.6878311077676033E-002   93.644899378130503        3.8462124884372850E-008  -93.511775198051126     
   2.0600000000000001       0.11702022677212653        8.7298487711849573E-002   93.571215673846069        3.8431528794328272E-008  -93.366896959362094     
   3.1836000000000002       0.11695555443219519        8.7250236421341457E-002   93.571332566899656        3.8431577331955624E-008  -93.367126776046121     
   3.1836000000000002       0.15952178852683119       0.11900956050375158        93.494432842870154        3.8399646294507545E-008  -93.215901493839567     
   4.3746160000000005       0.15945028572713227       0.11895620916022885        93.494562021519968        3.8399699932810392E-008  -93.216155526632605     
   4.3746160000000005       0.20385168844279633       0.15208728127930410        93.414370180481328        3.8366402413158733E-008  -93.058431210759224     
   5.6370929600000004       0.20377270564841865       0.15202834425820635        93.414512818978707        3.8366461639476456E-008  -93.058711769072076     
   5.6370929600000004       0.25004987319181282       0.18656177603826785        93.330958108995617        3.8331768325594787E-008  -92.894346459765529     
   6.9753185376000006       0.24996270688853883       0.18649672726493230        93.331115471655011        3.8331833664654272E-008  -92.894656037501534     
   6.9753185376000006       0.29815312013471384       0.22246082862480551        93.244133075406310        3.8295717712750796E-008  -92.723519126646792     
   8.3938376498560014       0.29805701208107394       0.22238910098987127        93.244306521559366        3.8295789728701455E-008  -92.723860408488420     
   8.3938376498560014       0.34819460392105839       0.25980955719081056        93.153838278369605        3.8258227063251359E-008  -92.545834117257741     
   9.8974679088473625       0.34808873917546634       0.25973054105240578        93.154029266871717        3.8258306361525834E-008  -92.546209986643845     
   9.8974679088473625       0.40020345737872276       0.29863008613805825        93.060024433940015        3.8219275991372091E-008  -92.361190890423231     
   11.491315983378204       0.40008696224055029       0.29854312775701231        93.060234527115355        3.8219363220316538E-008  -92.361604437117791     
   11.491315983378204       0.45420433549332984       0.33894122006706040        92.962650545366756        3.8178847556569264E-008  -92.169504989806370     
   13.180794942380897       0.45407627557750629       0.33884562013862929        92.962881412436360        3.8178943408859659E-008  -92.169959516720226     
   13.180794942380897       0.51021699098271256       0.38075812604768633        92.861684654664614        3.8136928575349263E-008  -91.970709537634221     
   14.971642638923752       0.51007636950077995       0.38065313838677645        92.861938074675919        3.8137033789200919E-008  -91.971208566788363     
   14.971642638923752       0.56825587080771811       0.42409203116574867        92.757104556049683        3.8093509917220595E-008  -91.764756654076223     
   16.869941197259177       0.56810162709933820       0.42397686157603864        92.757382420288096        3.8093625277382326E-008  -91.765303931612721     
   16.869941197259177       0.62832974398014585       0.46894994306094756        92.648898451059637        3.8048586776353268E-008  -91.551618764018542     
   18.882137669094728       0.62816075232188950       0.46882374840931512        92.649202764907443        3.8048713114871945E-008  -91.552218264176233     
   18.882137669094728       0.69044137199455236       0.51533440191073532        92.537065524138782        3.8002158910138069E-008  -91.331289750233495     
   21.015065929240414       0.69025644070114822       0.51519628941942275        92.537398408382430        3.8002297106893987E-008  -91.331945678261860     
   21.015065929240414       0.75458723406569561       0.56324327295740140        92.421616416419567        3.7954230835403910E-008  -91.103785909396464     
   23.275969884994840       0.75438510489107102       0.56309229971757735        92.421980107989199        3.7954381818410132E-008  -91.104502703380547     
   23.275969884994840       0.82075731998310175       0.61266958916652214        92.302573574584471        3.7904811972700658E-008  -90.869146665434840     
   25.672528078094530       0.82053666780865342       0.61250476186509439        92.302970426766620        3.7904976718183453E-008  -90.869928997092870     
   25.672528078094530       0.88893500376428847       0.66360145388759328        92.179971451272394        3.7853916728883639E-008  -90.627434993620511     
   28.212879762780204       0.88869443654289171       0.66342172872417282        92.180403933447195        3.7854096261165431E-008  -90.628287768180130     
   28.212879762780204       0.95909701126475966       0.71602201339562055        92.053856533738539        3.7801564508340732E-008  -90.378737509078164     
   28.212879762780204       0.95883507016503700       0.71582629614946713        92.054327230757607        3.7801759899573702E-008  -90.379665864443098     
   30.905652548547017       0.95883600299242744       0.71582699314353693        92.054325554035216        3.7801759203550808E-008  -90.379662557899252     
   30.905652548547017        1.0312143936136522       0.76991018078485229        91.924285563626214        3.7747778973296354E-008  -90.123160989227713     
