                    1   5.0000000000000001E-003   2.6902913327297995E-002
                    2   1.4999999999999999E-002   8.0535364402614107E-002
                    3   2.5000000000000001E-002  0.13364809639586642     
                    4   3.5000000000000003E-002  0.18589690781833917     
                    5   4.4999999999999998E-002  0.23694101498819004     
                    6   5.5000000000000000E-002  0.28644439710607383     
                    7   6.5000000000000002E-002  0.33407711948246516     
                    8   7.5000000000000011E-002  0.37951662832625760     
                    9   8.4999999999999992E-002  0.42244901011102359     
                   10   9.5000000000000001E-002  0.46257020773872132     
                   11  0.10500000000000001       0.49958718448852607     
                   12  0.11499999999999999       0.53321902468319160     
                   13  0.12500000000000000       0.56319795708038312     
                   14  0.13500000000000001       0.58927028258263847     
                   15  0.14500000000000002       0.61119718214797669     
                   16  0.15500000000000000       0.62875537334235732     
                   17  0.16500000000000001       0.64173757589120528     
                   18  0.17499999999999999       0.64995273968204381     
                   19  0.18500000000000000       0.65322598789489150     
                   20  0.19500000000000001       0.65139824356453546     
