                    1   1.0000000000000000E-003   1.2037885116312081E-010
                    2   3.0000000000000001E-003   3.6113250296040910E-010
                    3   5.0000000000000001E-003   6.0188068646287620E-010
                    4   7.0000000000000001E-003   8.4262421170381574E-010
                    5   9.0000000000000011E-003   1.0833638887048606E-009
                    6   1.0999999999999999E-002   1.3241005276081110E-009
                    7   1.3000000000000001E-002   1.5648349386213033E-009
                    8   1.4999999999999999E-002   1.8055679320376326E-009
                    9   1.7000000000000001E-002   2.0463003183013375E-009
                   10   1.9000000000000003E-002   2.2870329080457763E-009
                   11   2.0999999999999998E-002   2.5277665119438738E-009
                   12   2.3000000000000000E-002   2.7685019409783268E-009
                   13   2.5000000000000001E-002   3.0092400062729062E-009
                   14   2.7000000000000003E-002   3.2499815191936256E-009
                   15   2.8999999999999998E-002   3.4907272913657787E-009
                   16   3.1000000000000000E-002   3.7314781347087920E-009
                   17   3.3000000000000002E-002   3.9722348613868636E-009
                   18   3.5000000000000003E-002   4.2129982838893677E-009
                   19   3.7000000000000005E-002   4.4537692150548209E-009
                   20   3.9000000000000000E-002   4.6945484680474812E-009
                   21   4.1000000000000002E-002   4.9353368564359324E-009
                   22   4.2999999999999997E-002   5.1761351941867537E-009
                   23   4.4999999999999998E-002   5.4169442956579927E-009
                   24   4.7000000000000000E-002   5.6577649756750696E-009
                   25   4.9000000000000002E-002   5.8985980494760949E-009
                   26   5.1000000000000004E-002   6.1394443328138899E-009
                   27   5.3000000000000005E-002   6.3803046419556133E-009
                   28   5.5000000000000000E-002   6.6211797936526590E-009
                   29   5.7000000000000002E-002   6.8620706052217892E-009
                   30   5.8999999999999997E-002   7.1029778945321976E-009
                   31   6.0999999999999999E-002   7.3439024800566405E-009
                   32   6.3000000000000000E-002   7.5848451808656267E-009
                   33   6.5000000000000002E-002   7.8258068166387774E-009
                   34   6.7000000000000004E-002   8.0667882077690497E-009
                   35   6.9000000000000006E-002   8.3077901752136289E-009
                   36   7.1000000000000008E-002   8.5488135407163951E-009
                   37   7.3000000000000009E-002   8.7898591267119229E-009
                   38   7.4999999999999997E-002   9.0309277563321859E-009
                   39   7.6999999999999999E-002   9.2720202535314599E-009
                   40   7.9000000000000001E-002   9.5131374429680703E-009
                   41   8.1000000000000003E-002   9.7542801501558259E-009
                   42   8.3000000000000004E-002   9.9954492014260482E-009
                   43   8.5000000000000006E-002   1.0236645423927296E-008
                   44   8.6999999999999994E-002   1.0477869645696562E-008
                   45   8.8999999999999996E-002   1.0719122695646043E-008
                   46   9.0999999999999998E-002   1.0960405403585433E-008
                   47   9.2999999999999999E-002   1.1201718600297603E-008
                   48   9.5000000000000001E-002   1.1443063117493362E-008
                   49   9.7000000000000003E-002   1.1684439787855546E-008
                   50   9.9000000000000005E-002   1.1925849445092086E-008
                   51  0.10100000000000001        1.2167292923885781E-008
                   52  0.10300000000000001        1.2408771059978653E-008
                   53  0.10500000000000001        1.2650284690229720E-008
                   54  0.10700000000000000        1.2891834652511127E-008
                   55  0.10900000000000000        1.3133421785845439E-008
                   56  0.11100000000000000        1.3375046930362403E-008
                   57  0.11300000000000000        1.3616710927413115E-008
                   58  0.11500000000000000        1.3858414619413309E-008
                   59  0.11700000000000001        1.4100158850090044E-008
                   60  0.11899999999999999        1.4341944464369199E-008
                   61  0.12100000000000000        1.4583772308357590E-008
                   62  0.12300000000000000        1.4825643229475991E-008
                   63  0.12500000000000000        1.5067558076465182E-008
                   64  0.12700000000000000        1.5309517699346500E-008
                   65  0.12900000000000000        1.5551522949471715E-008
                   66  0.13100000000000001        1.5793574679578255E-008
                   67  0.13300000000000001        1.6035673743761549E-008
                   68  0.13500000000000001        1.6277820997534632E-008
                   69  0.13700000000000001        1.6520017297822979E-008
                   70  0.13900000000000001        1.6762263502982493E-008
                   71  0.14100000000000001        1.7004560472871132E-008
                   72  0.14300000000000002        1.7246909068816619E-008
                   73  0.14500000000000002        1.7489310153654955E-008
                   74  0.14699999999999999        1.7731764591728439E-008
                   75  0.14899999999999999        1.7974273248911561E-008
                   76  0.15100000000000000        1.8216836992657526E-008
                   77  0.15300000000000000        1.8459456691935060E-008
                   78  0.15500000000000000        1.8702133217316153E-008
                   79  0.15700000000000000        1.8944867440898158E-008
                   80  0.15900000000000000        1.9187660236403346E-008
                   81  0.16100000000000000        1.9430512478994019E-008
                   82  0.16300000000000001        1.9673425045505078E-008
                   83  0.16500000000000001        1.9916398814178960E-008
                   84  0.16700000000000001        2.0159434664710146E-008
                   85  0.16900000000000001        2.0402533478192703E-008
                   86  0.17100000000000001        2.0645696137058786E-008
                   87  0.17300000000000001        2.0888923524840234E-008
                   88  0.17499999999999999        2.1132216526190551E-008
                   89  0.17699999999999999        2.1375576026550403E-008
                   90  0.17899999999999999        2.1619002911957302E-008
                   91  0.18099999999999999        2.1862498068724975E-008
                   92  0.18300000000000000        2.2106062382984848E-008
                   93  0.18500000000000000        2.2349696740190498E-008
                   94  0.18700000000000000        2.2593402024531654E-008
                   95  0.18900000000000000        2.2837179117895371E-008
                   96  0.19100000000000000        2.3081028899089179E-008
                   97  0.19300000000000000        2.3324952242274958E-008
                   98  0.19500000000000001        2.3568950015394544E-008
                   99  0.19700000000000001        2.3813023078079064E-008
                  100  0.19900000000000001        2.4057172279026546E-008
