                    1   1.0000000000000000E-003  -101.78693139695795     
                    2   3.0000000000000001E-003  -101.78947022896421     
                    3   5.0000000000000001E-003  -101.79254794327018     
                    4   7.0000000000000001E-003  -101.79616461450559     
                    5   9.0000000000000011E-003  -101.80032033785682     
                    6   1.0999999999999999E-002  -101.80501522907599     
                    7   1.3000000000000001E-002  -101.81024942449233     
                    8   1.4999999999999999E-002  -101.81602308102549     
                    9   1.7000000000000001E-002  -101.82233637620108     
                   10   1.9000000000000003E-002  -101.82918950816827     
                   11   2.0999999999999998E-002  -101.83658269571947     
                   12   2.3000000000000000E-002  -101.84451617831219     
                   13   2.5000000000000001E-002  -101.85299021609305     
                   14   2.7000000000000003E-002  -101.86200508992383     
                   15   2.8999999999999998E-002  -101.87156110140977     
                   16   3.1000000000000000E-002  -101.88165857292991     
                   17   3.3000000000000002E-002  -101.89229784766964     
                   18   3.5000000000000003E-002  -101.90347928965534     
                   19   3.7000000000000005E-002  -101.91520328379127     
                   20   3.9000000000000000E-002  -101.92747023589860     
                   21   4.1000000000000002E-002  -101.94028057275656     
                   22   4.2999999999999997E-002  -101.95363474214588     
                   23   4.4999999999999998E-002  -101.96753321289428     
                   24   4.7000000000000000E-002  -101.98197647492424     
                   25   4.9000000000000002E-002  -101.99696503930303     
                   26   5.1000000000000004E-002  -102.01249943829498     
                   27   5.3000000000000005E-002  -102.02858022541572     
                   28   5.5000000000000000E-002  -102.04520797548903     
                   29   5.7000000000000002E-002  -102.06238328470575     
                   30   5.8999999999999997E-002  -102.08010677068485     
                   31   6.0999999999999999E-002  -102.09837907253707     
                   32   6.3000000000000000E-002  -102.11720085093060     
                   33   6.5000000000000002E-002  -102.13657278815916     
                   34   6.7000000000000004E-002  -102.15649558821237     
                   35   6.9000000000000006E-002  -102.17696997684850     
                   36   7.1000000000000008E-002  -102.19799670166954     
                   37   7.3000000000000009E-002  -102.21957653219857     
                   38   7.4999999999999997E-002  -102.24171025995963     
                   39   7.6999999999999999E-002  -102.26439869855989     
                   40   7.9000000000000001E-002  -102.28764268377422     
                   41   8.1000000000000003E-002  -102.31144307363232     
                   42   8.3000000000000004E-002  -102.33580074850808     
                   43   8.5000000000000006E-002  -102.36071661121159     
                   44   8.6999999999999994E-002  -102.38619158708354     
                   45   8.8999999999999996E-002  -102.41222662409214     
                   46   9.0999999999999998E-002  -102.43882269293260     
                   47   9.2999999999999999E-002  -102.46598078712903     
                   48   9.5000000000000001E-002  -102.49370192313907     
                   49   9.7000000000000003E-002  -102.52198714046096     
                   50   9.9000000000000005E-002  -102.55083750174333     
                   51  0.10100000000000001       -102.58025409289752     
                   52  0.10300000000000001       -102.61023802321262     
                   53  0.10500000000000001       -102.64079042547309     
                   54  0.10700000000000000       -102.67191245607923     
                   55  0.10900000000000000       -102.70360529517025     
                   56  0.11100000000000000       -102.73587014675019     
                   57  0.11300000000000000       -102.76870823881646     
                   58  0.11500000000000000       -102.80212082349138     
                   59  0.11700000000000001       -102.83610917715636     
                   60  0.11899999999999999       -102.87067460058913     
                   61  0.12100000000000000       -102.90581841910370     
                   62  0.12300000000000000       -102.94154198269331     
                   63  0.12500000000000000       -102.97784666617636     
                   64  0.12700000000000000       -103.01473386934522     
                   65  0.12900000000000000       -103.05220501711811     
                   66  0.13100000000000001       -103.09026155969406     
                   67  0.13300000000000001       -103.12890497271087     
                   68  0.13500000000000001       -103.16813675740627     
                   69  0.13700000000000001       -103.20795844078214     
                   70  0.13900000000000001       -103.24837157577186     
                   71  0.14100000000000001       -103.28937774141104     
                   72  0.14300000000000002       -103.33097854301145     
                   73  0.14500000000000002       -103.37317561233809     
                   74  0.14699999999999999       -103.41597060778969     
                   75  0.14899999999999999       -103.45936521458266     
                   76  0.15100000000000000       -103.50336114493828     
                   77  0.15300000000000000       -103.54796013827338     
                   78  0.15500000000000000       -103.59316396139451     
                   79  0.15700000000000000       -103.63897440869555     
                   80  0.15900000000000000       -103.68539330235882     
                   81  0.16100000000000000       -103.73242249255992     
                   82  0.16300000000000001       -103.78006385767588     
                   83  0.16500000000000001       -103.82831930449717     
                   84  0.16700000000000001       -103.87719076844297     
                   85  0.16900000000000001       -103.92668021378024     
                   86  0.17100000000000001       -103.97678963384621     
                   87  0.17300000000000001       -104.02752105127425     
                   88  0.17499999999999999       -104.07887651822320     
                   89  0.17699999999999999       -104.13085811660960     
                   90  0.17899999999999999       -104.18346795834304     
                   91  0.18099999999999999       -104.23670818556373     
                   92  0.18300000000000000       -104.29058097088215     
                   93  0.18500000000000000       -104.34508851761987     
                   94  0.18700000000000000       -104.40023306005048     
                   95  0.18900000000000000       -104.45601686363916     
                   96  0.19100000000000000       -104.51244222527899     
                   97  0.19300000000000000       -104.56951147352126     
                   98  0.19500000000000001       -104.62722696879599     
                   99  0.19700000000000001       -104.68559110361764     
                  100  0.19900000000000001       -104.74460630276900     
