                    1   5.0000000000000001E-003  0.24428583777423629     
                    2   1.4999999999999999E-002  0.24425227757739454     
                    3   2.5000000000000001E-002  0.24418503556893092     
                    4   3.5000000000000003E-002  0.24408381273244484     
                    5   4.4999999999999998E-002  0.24394815729629613     
                    6   5.5000000000000000E-002  0.24377746091075037     
                    7   6.5000000000000002E-002  0.24357095369994891     
                    8   7.5000000000000011E-002  0.24332769836414281     
                    9   8.4999999999999992E-002  0.24304658362044068     
                   10   9.5000000000000001E-002  0.24272631744519668     
                   11  0.10500000000000001       0.24236542085010770     
                   12  0.11499999999999999       0.24196222333490036     
                   13  0.12500000000000000       0.24151486178377926     
                   14  0.13500000000000001       0.24102128551770477     
                   15  0.14500000000000002       0.24047927163947602     
                   16  0.15500000000000000       0.23988645694804045     
                   17  0.16500000000000001       0.23924039589065027     
                   18  0.17499999999999999       0.23853865873693750     
                   19  0.18500000000000000       0.23777899100999572     
                   20  0.19500000000000001       0.23695956488710154     
