                    1   0.0000000000000000       -116.60034772982729     
                    2   2.0000000000000000E-003  -116.60248555387456     
                    3   4.0000000000000001E-003  -116.60489904007478     
                    4   6.0000000000000001E-003  -116.60758821063102     
                    5   8.0000000000000002E-003  -116.61055309248958     
                    6   1.0000000000000000E-002  -116.61379371734104     
                    7   1.2000000000000000E-002  -116.61731012162166     
                    8   1.4000000000000000E-002  -116.62110234651495     
                    9   1.6000000000000000E-002  -116.62517043795340     
                   10   1.8000000000000002E-002  -116.62951444662063     
                   11   2.0000000000000000E-002  -116.63413442795338     
                   12   2.1999999999999999E-002  -116.63903044214410     
                   13   2.4000000000000000E-002  -116.64420255414359     
                   14   2.6000000000000002E-002  -116.64965083366391     
                   15   2.8000000000000001E-002  -116.65537535518142     
                   16   2.9999999999999999E-002  -116.66137619794013     
                   17   3.2000000000000001E-002  -116.66765344595532     
                   18   3.4000000000000002E-002  -116.67420718801725     
                   19   3.6000000000000004E-002  -116.68103751769507     
                   20   3.7999999999999999E-002  -116.68814453334122     
                   21   4.0000000000000001E-002  -116.69552833809566     
                   22   4.2000000000000003E-002  -116.70318903989062     
                   23   4.3999999999999997E-002  -116.71112675145555     
                   24   4.5999999999999999E-002  -116.71934159032219     
                   25   4.8000000000000001E-002  -116.72783367882977     
                   26   5.0000000000000003E-002  -116.73660314413075     
                   27   5.2000000000000005E-002  -116.74565011819648     
                   28   5.3999999999999999E-002  -116.75497473782322     
                   29   5.6000000000000001E-002  -116.76457714463844     
                   30   5.8000000000000003E-002  -116.77445748510723     
                   31   5.9999999999999998E-002  -116.78461591053900     
                   32   6.2000000000000000E-002  -116.79505257709437     
                   33   6.4000000000000001E-002  -116.80576764579232     
                   34   6.6000000000000003E-002  -116.81676128251762     
                   35   6.8000000000000005E-002  -116.82803365802835     
                   36   7.0000000000000007E-002  -116.83958494796379     
                   37   7.2000000000000008E-002  -116.85141533285244     
                   38   7.3999999999999996E-002  -116.86352499812037     
                   39   7.5999999999999998E-002  -116.87591413409970     
                   40   7.8000000000000000E-002  -116.88858293603745     
                   41   8.0000000000000002E-002  -116.90153160410436     
                   42   8.2000000000000003E-002  -116.91476034340435     
                   43   8.4000000000000005E-002  -116.92826936398383     
                   44   8.6000000000000007E-002  -116.94205888084144     
                   45   8.7999999999999995E-002  -116.95612911393802     
                   46   8.9999999999999997E-002  -116.97048028820683     
                   47   9.1999999999999998E-002  -116.98511263356382     
                   48   9.4000000000000000E-002  -117.00002638491846     
                   49   9.6000000000000002E-002  -117.01522178218460     
                   50   9.8000000000000004E-002  -117.03069907029153     
                   51  0.10000000000000001       -117.04645849919548     
                   52  0.10200000000000001       -117.06250032389124     
                   53  0.10400000000000001       -117.07882480442392     
                   54  0.10600000000000000       -117.09543220590122     
                   55  0.10800000000000000       -117.11232279850577     
                   56  0.11000000000000000       -117.12949685750768     
                   57  0.11200000000000000       -117.14695466327755     
                   58  0.11400000000000000       -117.16469650129947     
                   59  0.11600000000000001       -117.18272266218437     
                   60  0.11800000000000001       -117.20103344168380     
                   61  0.12000000000000000       -117.21962914070374     
                   62  0.12200000000000000       -117.23851006531872     
                   63  0.12400000000000000       -117.25767652678618     
                   64  0.12600000000000000       -117.27712884156128     
                   65  0.12800000000000000       -117.29686733131162     
                   66  0.13000000000000000       -117.31689232293259     
                   67  0.13200000000000001       -117.33720414856275     
                   68  0.13400000000000001       -117.35780314559948     
                   69  0.13600000000000001       -117.37868965671504     
                   70  0.13800000000000001       -117.39986402987272     
                   71  0.14000000000000001       -117.42132661834346     
                   72  0.14200000000000002       -117.44307778072248     
                   73  0.14400000000000002       -117.46511788094655     
                   74  0.14599999999999999       -117.48744728831106     
                   75  0.14799999999999999       -117.51006637748775     
                   76  0.14999999999999999       -117.53297552854265     
                   77  0.15200000000000000       -117.55617512695403     
                   78  0.15400000000000000       -117.57966556363102     
                   79  0.15600000000000000       -117.60344723493222     
                   80  0.15800000000000000       -117.62752054268469     
                   81  0.16000000000000000       -117.65188589420326     
                   82  0.16200000000000001       -117.67654370231010     
                   83  0.16400000000000001       -117.70149438535442     
                   84  0.16600000000000001       -117.72673836723276     
                   85  0.16800000000000001       -117.75227607740919     
                   86  0.17000000000000001       -117.77810795093615     
                   87  0.17200000000000001       -117.80423442847528     
                   88  0.17400000000000002       -117.83065595631858     
                   89  0.17599999999999999       -117.85737298640987     
                   90  0.17799999999999999       -117.88438597636642     
                   91  0.17999999999999999       -117.91169538950079     
                   92  0.18200000000000000       -117.93930169484278     
                   93  0.18400000000000000       -117.96720536716148     
                   94  0.18600000000000000       -117.99540688698744     
                   95  0.18800000000000000       -118.02390674063446     
                   96  0.19000000000000000       -118.05270542022137     
                   97  0.19200000000000000       -118.08180342369316     
                   98  0.19400000000000001       -118.11120125484133     
                   99  0.19600000000000001       -118.14089942332289     
                  100  0.19800000000000001       -118.17089844467760     
                  101  0.20000000000000001       -118.20119884034244     
