                    1   0.0000000000000000        31.915677959408168     
                    2   1.0000000000000000E-002   31.915889696723081     
                    3   2.0000000000000000E-002   31.916524852507926     
                    4   2.9999999999999999E-002   31.917583304581672     
                    5   4.0000000000000001E-002   31.919064863447016     
                    6   5.0000000000000003E-002   31.920969294494935     
                    7   5.9999999999999998E-002   31.923296351054699     
                    8   7.0000000000000007E-002   31.926045820479256     
                    9   8.0000000000000002E-002   31.929217586434373     
                   10   8.9999999999999997E-002   31.932811711858214     
                   11  0.10000000000000001        31.936828548817083     
                   12  0.11000000000000000        31.941268883887073     
                   13  0.12000000000000000        31.946134130978567     
                   14  0.13000000000000000        31.951426587960064     
                   15  0.14000000000000001        31.957149779239074     
                   16  0.14999999999999999        31.963308913478638     
                   17  0.16000000000000000        31.969911492529874     
                   18  0.17000000000000001        31.976968109632537     
                   19  0.17999999999999999        31.984493457596759     
                   20  0.19000000000000000        31.992507490972987     
                   21  0.20000000000000001        32.001036442132872     
