 #              _____________________  _______________________             #
 #              ___  __ \__  __ \_  / / /_  /___  ____/_  ___/             #
 #              __  / / /_  /_/ /  / / /_  __/_  __/  _____ \              #
 #              _  /_/ /_  _, _// /_/ / / /_ _  /___  ____/ /              #
 #              /_____/ /_/ |_| \____/  \__/ /_____/  /____/               #
 #                                                                         #
  
 # time            Rn              -Hs               -LEv                Ev       G
   68.528111619100116        80.272135234680263       0.20304404764114664        93.290882314899775        3.8315129319603366E-008  -12.815703032578369     
   73.639798316246129        80.272044250353474       0.20297614698224445        93.291046491988823        3.8315197487823482E-008  -12.816026094653111     
   73.639798316246129        80.285426882713239       0.21296363826353051        93.266877453167609        3.8305162344865735E-008  -12.768486932190839     
   79.058186215220900        80.285329257060653       0.21289077955982855        93.267053600115489        3.8305235482764559E-008  -12.768833563495008     
   79.058186215220900        80.298909220744292       0.22302578122644490        93.242529544162039        3.8295052985408680E-008  -12.720594542191307     
   84.801677388134152        80.298804572626238       0.22294767976680355        93.242718346461757        3.8295131377556028E-008  -12.720966094068714     
   84.801677388134152        80.312574737812440       0.23322488139486031        93.217852172137697        3.8284806883753440E-008  -12.672052552930396     
   90.889778031422210        80.312462663879785       0.23314123586787072        93.218054355146577        3.8284890831266090E-008  -12.672450455398916     
   90.889778031422210        80.326416880479314       0.24355605793899476        93.192857186942504        3.8274428962224319E-008  -12.622884248524201     
   97.343164713307544        80.326296951996369       0.24346654805941689        93.193073521599359        3.8274518785139372E-008  -12.623310021543574     
   97.343164713307544        80.340430219034374       0.25401526846123174        93.167554404586340        3.8263923298639627E-008  -12.573108917090735     
   104.18375459610600        80.340301978276045       0.25391955227890811        93.167785713892044        3.8264019338604789E-008  -12.573564183337098     
   104.18375459610600        80.354610590161201       0.26459941557303740        93.141951350468830        3.8253293019719121E-008  -12.522741344734598     
   111.43477987187237        80.354473546418603       0.26449712648805607        93.142198516668429        3.8253395642974116E-008  -12.523227843761774     
   111.43477987187237        80.368955210334491       0.27530643164940355        93.116053055563412        3.8242540216482768E-008  -12.471791413579524     
   119.12086666418472        80.368808835577397       0.27519717517114817        93.116317027946877        3.8242649817097616E-008  -12.472311017198336     
   119.12086666418472        80.383462755087862       0.28613533812127440        93.089861914304421        3.8231665885271803E-008  -12.420263821095290     
   127.26811866403581        80.383306479352996       0.28601868842407424        93.090143717491188        3.8231782888585682E-008  -12.420818549714113     
   127.26811866403581        80.398133400459244       0.29708627655391862        93.063377610789757        3.8220669897136546E-008  -12.368157933776601     
   135.90420578387796        80.397966607059175       0.29696177289423037        93.063678353335675        3.8220794763330563E-008  -12.368749973382265     
   135.90420578387796        80.412968824428845       0.30816050986731347        93.036597117198156        3.8209550997209061E-008  -12.315467782902005     
   145.05845813091065        80.412790845073232       0.30802765293835327        93.036918000355939        3.8209684224942491E-008  -12.316099502344358     
   145.05845813091065        80.427972167864027       0.31936039333609256        93.009514765251680        3.8198306834404282E-008  -12.262182204051555     
   154.76196561876529        80.427782277809570       0.31921864164151004        93.009857091668209        3.8198448964424580E-008  -12.262856172217127     
   154.76196561876529        80.443147956340908       0.33068931638458243        92.982122388194725        3.8186934020398713E-008  -12.208285115469238     
   165.04768355589121        80.442945369678910       0.33053808271459489        92.982487570362068        3.8187085639049017E-008  -12.209004117968561     
   165.04768355589121        80.458501986072861       0.34215161758114854        92.954409527438784        3.8175428215456475E-008  -12.153755923784772     
   165.04768355589121        80.458285851262360       0.34199026567054436        92.954799095689594        3.8175589957993835E-008  -12.154522978756688     
   175.95054456924470        80.458288813594038       0.34199247712122594        92.954793763201636        3.8175587743998862E-008  -12.154512472486374     
   175.95054456924470        80.474043777913835       0.35375441679699993        92.926359019018250        3.8163782295998542E-008  -12.098560824307413     
   175.95054456924470        80.473813178673652       0.35358226198476256        92.926774619756955        3.8163954845858366E-008  -12.099379179098534     
   187.50757724339940        80.473816507034030       0.35358474675190521        92.926768628831127        3.8163952358500873E-008  -12.099367375045190     
   187.50757724339940        80.489778599748320       0.36550165983269073        92.897961349299663        3.8151992314985375E-008  -12.042681089718656     
   187.50757724339940        80.489532542381994       0.36531795959051283        92.898404768065546        3.8152176413354368E-008  -12.043554266093039     
   199.75803187800338        80.489536281459891       0.36532075105285133        92.898398038360099        3.8152173619281043E-008  -12.043541005847359     
   199.75803187800338        80.505715122927882       0.37739983417235468        92.869200877842843        3.8140051781778570E-008  -11.986085920742610     
   199.75803187800338        80.505452536902283       0.37720378852798975        92.869674037945146        3.8140248227027219E-008  -11.987017712514870     
   212.74351379068358        80.505456736844224       0.37720692414310542        92.869666479318951        3.8140245088816862E-008  -11.987002818331618     
   212.74351379068358        80.521862594490301       0.38945585813038469        92.840060927833846        3.8127953775669294E-008  -11.928742475213156     
   212.74351379068358        80.521582329891373       0.38924660776034503        92.840565894928758        3.8128163425250004E-008  -11.929736957277044     
   226.50812461812461        80.521587046903448       0.38925012951200716        92.840557406359167        3.8128159900964379E-008  -11.929720229943712     
   226.50812461812461        80.538230641578934       0.40167693492100565        92.810524138858568        3.8115691092358480E-008  -11.870616562358634     
   226.50812461812461        80.537931466828070       0.40145355943275218        92.811063124993566        3.8115914864482734E-008  -11.871678098732744     
   241.09861209521210        80.537936763821392       0.40145751431614241        92.811053593413007        3.8115910907183695E-008  -11.871659315275465     
   241.09861209521210        80.554829083035770       0.41407041206014977        92.780572806539141        3.8103256384978648E-008  -11.811673311443215     
   241.09861209521210        80.554509683006586       0.41383192857791379        92.781148173459641        3.8103495259987746E-008  -11.812806561875135     
   256.56452882092486        80.554515630296066       0.41383636912025878        92.781137472506586        3.8103490817218821E-008  -11.812785473090258     
   256.56452882092486        80.571667755205965       0.42664365136059829        92.750189196354341        3.8090642294393301E-008  -11.751877789787784     
   256.56452882092486        80.571326729691918       0.42638901336865320        92.750803458178439        3.8090897315866756E-008  -11.753087715117871     
   272.95840055018039        80.571333405741314       0.42639399818789425        92.750791446859395        3.8090892329097776E-008  -11.753064042930191     
   272.95840055018039        80.588756357430213       0.43940391360733472        92.719355821787261        3.8077841564682254E-008  -11.691195550749711     
   272.95840055018039        80.588392219868069       0.43913200998600266        92.720011647213752        3.8078113840352145E-008  -11.692487417359686     
   290.33590458319122        80.588399712092155       0.43913760438902316        92.719998168466034        3.8078108244382816E-008  -11.692460851984862     
   290.33590458319122        80.606104321014755       0.45235826074391061        92.688055679992999        3.8064847140986925E-008  -11.629593098234338     
   290.33590458319122        80.605715497369488       0.45206791492454984        92.688755894212804        3.8065137843529213E-008  -11.630972481918761     
   308.75605885818271        80.605723902988473       0.45207419154783518        92.688740773374732        3.8065131565854116E-008  -11.630942678838423     
   308.75605885818271        80.623720703650179       0.46551347704851742        92.656272441455130        3.8051652248250293E-008  -11.567038260756433     
   308.75605885818271        80.623305531364167       0.46520344621644427        92.657020027947141        3.8051962616027875E-008  -11.568511050366524     
   328.28142238967371        80.623314958322339       0.46521048571190826        92.657003071110580        3.8051955576152808E-008  -11.568477627076334     
   328.28142238967371        80.641614109493560       0.47887600945907299        92.623990593275991        3.8038250450704702E-008  -11.503500474323360     
   328.28142238967371        80.641170836412471       0.47854498373767251        92.624788695636738        3.8038581788524513E-008  -11.505072875486590     
   348.97830773305412        80.641181404359202       0.47855287550711012        92.624769687891430        3.8038573897237834E-008  -11.505035408025122     
   348.97830773305412        80.659792633531424       0.49245192602056442        92.591195538610393        3.8024635693150074E-008  -11.438950979058404     
   348.97830773305412        80.659319416737389       0.49209852758607459        92.592047462552131        3.8024989373089947E-008  -11.440629518228661     
   370.91700619703738        80.659331258077486       0.49210737056777487        92.592026166104574        3.8024980531681904E-008  -11.440587537459308     
   370.91700619703738        80.678263827577439       0.50624689048169269        92.557873657043842        3.8010802326016362E-008  -11.373362938984712     
   370.91700619703738        80.677758732081486       0.50586967257311533        92.558782872633770        3.8011179788351897E-008  -11.375154467979172     
   394.17202656885962        80.677771993102454       0.50587957608370693        92.558759024789410        3.8011169887777263E-008  -11.375107455603256     
   394.17202656885962        80.697034684372397       0.52026615040545654        92.524012332284684        3.7996745116855151E-008  -11.306711497506825     
   394.17202656885962        80.696495681650276       0.51986359621467193        92.524982476465965        3.7997147871103549E-008  -11.308623198601012     
   418.82234816299120        80.696510523724612       0.51987468085013833        92.524955787481176        3.7997136791090203E-008  -11.308570582906427     
   418.82234816299120        80.716111635797461       0.53451453581586406        92.489599954383678        3.7982459251255747E-008  -11.238973782770358     
   418.82234816299120        80.715536602165741       0.53408505726043909        92.490634833781115        3.7982888877337491E-008  -11.241013174354933     
   444.95168905277069        80.715553203037985       0.53409745585879009        92.490604984559241        3.7982876485430324E-008  -11.240954325662472     
   444.95168905277069        80.735500561134700       0.54899646535039703        92.454625903811987        3.7967940326229214E-008  -11.170128877326889     
   444.95168905277069        80.734887276000450       0.54853840174872759        92.455729497755911        3.7968398475720432E-008  -11.172303820006732     
   472.64879039593694        80.734905831160233       0.54855226041777183        92.455696137390206        3.7968384626261780E-008  -11.172238045812193     
   472.64879039593694        80.755206801597524       0.56371595709251554        92.419080524195238        3.7953184338883213E-008  -11.100157765505202     
   472.64879039593694        80.754552945617831       0.56322757377291621        92.420256987904565        3.7953672736333872E-008  -11.102476468513814     
   502.00771781969320        80.754573669762067       0.56324305298487054        92.420219731069238        3.7953657269380873E-008  -11.102403008322298     
   502.00771781969320        80.775235177851414       0.57867664164228372        92.382955089629775        3.7938187672847598E-008  -11.029043270136071     
   502.00771781969320        80.774538331060967       0.57815612852507492        92.384208757448832        3.7938708117121918E-008  -11.031514297862785     
   533.12818088887479        80.774561459647373       0.57817340428030028        92.384167181619546        3.7938690857293144E-008  -11.031432317691866     
   533.12818088887479        80.795590007926307       0.59388177547805587        92.346241771245175        3.7922947084387319E-008  -10.956769987840815     
   533.12818088887479        80.794847647883103       0.59332724567281925        92.347577159834700        3.7923501449984982E-008  -10.959402266278772     
   566.11587174220733        80.794873438781224       0.59334651073437394        92.347530802344693        3.7923482205238932E-008  -10.959310852829091     
   566.11587174220733        80.816275123615185       0.60933425319106438        92.308933606436256        3.7907459689623647E-008  -10.883324229630006     
   566.11587174220733        80.815484623624116       0.60874374164999367        92.310355417830181        3.7908049927945237E-008  -10.886127052556077     
   601.08282404673980        80.815513358857572       0.60876520685061730        92.310303772754381        3.7908028488287435E-008  -10.886025207046188     
   601.08282404673980        80.837293884136557       0.62503661767918661        92.271024472965621        3.7891722953777558E-008  -10.808693971149879     
   601.08282404673980        80.836452511599646       0.62440807994318492        92.272537597385025        3.7892351094288964E-008  -10.811677005842199     
   638.14779348954426        80.836484499190817       0.62443197556543617        92.272480112253618        3.7892327230408368E-008  -10.811563637497358     
   638.14779348954426        80.858649186424259       0.64099106782010506        92.232509069071540        3.7875734682906089E-008  -10.732868814827171     
   638.14779348954426        80.857754101353407       0.64032237888796883        92.234118587445607        3.7876402834181218E-008  -10.736042107204227     
   677.43666109891694        80.857789677266226       0.64034895611937526        92.234054659776675        3.7876376296011600E-008  -10.735916026391067     
   677.43666109891694        80.880343471856861       0.65719946348803759        92.193382899908258        3.7859493018267447E-008  -10.655839964563356     
   677.43666109891694        80.879391725587652       0.65648841683200654        92.195094086026145        3.7860203368877553E-008  -10.659213943606488     
   719.08286076485194        80.879431255769532       0.65651794929602703        92.195023059686136        3.7860173884087411E-008  -10.659073854620573     
   719.08286076485194        80.902378729574366       0.67366332802063034        92.153642270038290        3.7842996433198354E-008  -10.577600212443301     
   719.08286076485194        80.901367263695136       0.67290763476445925        92.155460592312764        3.7843751252440139E-008  -10.581185693853172     
   763.22783241074308        80.901411146224177       0.67294042012876421        92.155381753689170        3.7843718524844842E-008  -10.581030187336225     
   763.22783241074308        80.924756496727298       0.69038384839466427        92.113284281358844        3.7826243732247005E-008  -10.498143936236886     
   763.22783241074308        80.923682142244274       0.68958113666592435        92.115215404154867        3.7827045370689950E-008  -10.501952125244671     
   810.02150235538772        80.923730809580604       0.68961749832956165        92.115127978149985        3.7827009078589627E-008  -10.501779670239813     
   810.02150235538772        80.947477856112300       0.70736187344933776        92.072306835623763        3.7809234052213334E-008  -10.417467106062119     
   810.02150235538772        80.946337332856217       0.70650968791131286        92.074356620155271        3.7810084942067754E-008  -10.421509599387747     
   859.62279249671099        80.946391254199796       0.70654997677224984        92.074259765988089        3.7810044736505636E-008  -10.421318535016042     
   859.62279249671099        80.970543431673718       0.72459791051440925        92.030708640696020        3.7791966864737565E-008  -10.335567298507897     
   859.62279249671099        80.969333347950851       0.72369371208081368        92.032883145474841        3.7792869520036607E-008  -10.339856085443174     
   912.20016004651370        80.969393031709160       0.72373830838571551        92.032775952288574        3.7792825022976847E-008  -10.339644612193695     
   912.20016004651370        80.993953382332847       0.74209212078874087        91.988489219686372        3.7774441980086394E-008  -10.252443716564784     
   912.20016004651370        80.992670234825709       0.74113328652256460        91.990794700525996        3.7775398996683241E-008  -10.256991179177717     
   967.93216964930457        80.992736231191941       0.74118260180077555        91.990676182806510        3.7775349799110273E-008  -10.256757349813796     
   967.93216964930457        81.017707394564241       0.75984431378079009        91.945648922226553        3.7756659551824726E-008  -10.168097213881524     
   967.93216964930457        81.016347568476988       0.75882813697767271        91.948091831793221        3.7757673607201793E-008  -10.172916126338563     
   1027.0080998282629        81.016420472125276       0.75888261606119856        91.947960924580073        3.7757619267133718E-008  -10.172657836393597     
   1027.0080998282629        81.041804674077014       0.77785394108145556        91.902188937210497        3.7738620082096269E-008  -10.082530322052023     
   1027.0080998282629        81.040364443530393       0.77677763153680257        91.904775924133446        3.7739693934991413E-008  -10.087633849066250     
   1089.6285858179588        81.040444896425527       0.77683775466907534        91.904631478027000        3.7739633975408948E-008  -10.087348826932399     
   1089.6285858179588        81.066243936913395       0.79612008969852477        91.858111306441359        3.7720324427279716E-008  -9.9957472798294447     
   1089.6285858179588        81.064719465585824       0.79498077415949031        91.860849213975484        3.7721460917126563E-008  -10.001148974230176     
   1156.0063009670364        81.064808159915742       0.79504705919479224        91.860689989933761        3.7721394823814686E-008  -10.000834770823232     
   1156.0063009670364        81.091023400218774       0.81464147514693575        91.813418938723302        3.7701773803828834E-008  -9.9077540633575865     
   1156.0063009670364        81.089410742237988       0.81343619794983946        91.816314802961244        3.7702975850010174E-008  -9.9134678627734161     
   1226.3666790250586        81.089508423468544       0.81350920264561122        91.816139466877772        3.7702903069309115E-008  -9.9131218407636226     
   1226.3666790250586        81.116140772907272       0.83341643445892244        91.768115623979568        3.7682969794123114E-008  -9.8185584166133708     
   1226.3666790250586        81.114435873990317       0.83214215835328398        91.771176671614597        3.7684240395037762E-008  -9.8245986392710023     
   1300.9486797665622        81.114543344047547       0.83222248275830235        91.770983788679899        3.7684160331504270E-008  -9.8242179618740550     
   1300.9486797665622        81.141593246409116       0.85244291925545035        91.722206047052907        3.7663914352185988E-008  -9.7281698813883395     
   1300.9486797665622        81.139791945257969       0.85109652641746880        91.725439692690514        3.7665256584128422E-008  -9.7345512210150815     
   1380.0056005525560        81.139910065840070       0.85118481535808799        91.725227721519985        3.7665168598100175E-008  -9.7341328403218341     
   1380.0056005525560        81.167377485666009       0.87171848900311533        91.675695800890196        3.7644609809147058E-008  -9.6365998262210724     
   1380.0056005525560        81.165475515619733       0.87029678224097717        91.679109643895046        3.7646026824994222E-008  -9.6433373460343432     
   1463.8059365857093        81.165605211642287       0.87039372790791114        91.678876930425531        3.7645930230058446E-008  -9.6428779908753341     
   1463.8059365857093        81.193489620522769       0.89124030456740722        91.628591398827183        3.7625058878330311E-008  -9.5438614737370102     
   1463.8059365857093        81.191482611471429       0.88974000872269277        91.632193219701449        3.7626553906033996E-008  -9.5509705995073233     
   1552.6342927808519        81.191624874649619       0.88984635336099493        91.631937990852620        3.7626447966398547E-008  -9.5504667628420066     
   1552.6342927808519        81.219925237651182       0.91100512216453400        91.580900285721000        3.7605264659863822E-008  -9.4499699259052790     
   1552.6342927808519        81.217808718219828       0.90942288571385899        91.584698042004206        3.7606841000744555E-008  -9.4574664380705116     
   1646.7923503477032        81.217964610789920       0.90953942441816049        91.584418399093934        3.7606724928507066E-008  -9.4569143638858577     
   1646.7923503477032        81.246679373131997       0.93100928780629399        91.532630847695941        3.7585230644713578E-008  -9.3549421867576541     
   1646.7923503477032        81.244448773136071       0.92934168466744171        91.536632669381916        3.7586891671554176E-008  -9.3628422115784105     
   1746.5998913685655        81.244619431722015       0.92946926828581200        91.536326581288137        3.7586764623866198E-008  -9.3622378812803078     
   1746.5998913685655        81.273746505814870       0.95124873232688467        91.483792420281048        3.7564960718049602E-008  -9.2587971821392898     
   1746.5998913685655        81.271397159000230       0.94949226387639041        91.488006604722699        3.7566709872976353E-008  -9.2671171818460749     
   1852.3958848506795        81.271583798621919       0.94963180202335973        91.487671900800748        3.7566570949106059E-008  -9.2664563001554683     
   1852.3958848506795        81.301120551563258       0.97171896707660410        91.434395294725590        3.7544459161855780E-008  -9.1615557760857342     
   1852.3958848506795        81.298647698634511       0.96987006438331169        91.438830301034201        3.7546299954009963E-008  -9.1703125380163755     
   1964.5396379417205        81.298851616868944       0.97002252856615823        91.438464663764265        3.7546148192293114E-008  -9.1695905183291586     
   1964.5396379417205        81.328794858501055       0.99241508036356085        91.384450722278629        3.7523730656694697E-008  -9.0632407834140167     
   1964.5396379417205        81.326193650447863       0.99047010664538848        91.389115165192706        3.7525666659684176E-008  -9.0724514080994538     
   1964.5396379417205        81.326416231737483       0.99063653350361280        91.388716122576355        3.7525501034371033E-008  -9.0716633573352539     
   2083.4120162182239        81.326396963804029       0.99062212651294335        91.388750674579086        3.7525515375373982E-008  -9.0717315842621105     
   2083.4120162182239        81.356751964820432        1.0133240786955799        91.333989276246427        3.7502787902875517E-008  -8.9639132327304196     
   2083.4120162182239        81.354016654648262        1.0112787249387341        91.338893375233212        3.7504823356231456E-008  -8.9735979956462160     
   2083.4120162182239        81.354259447899096        1.0114602742824450        91.338458161802180        3.7504642719800382E-008  -8.9727384396206418     
   2209.4167371913172        81.354237647377090        1.0114439727715969        91.338497247861724        3.7504658942532551E-008  -8.9728156277130324     
   2209.4167371913172        81.384996344805415        1.0344493723656569        91.283002122467650        3.7481627244585192E-008  -8.8635564052965776     
   2209.4167371913172        81.382122202692074        1.0323000892323251        91.288154267160351        3.7483765628211099E-008  -8.8737319752359554     
   2209.4167371913172        81.382386758157736        1.0324979221031882        91.287680116573995        3.7483568832817486E-008  -8.8727954363130692     
   2342.9817414227964        81.382362126663566        1.0324795027289413        91.287724269774756        3.7483587158495975E-008  -8.8728826403822438     
   2342.9817414227964        81.413518363233777        1.0557838234917927        91.231505659651404        3.7460255499196509E-008  -8.7622034729258331     
   2342.9817414227964        81.410500376110008        1.0535268490081491        91.236914742070283        3.7462500501379993E-008  -8.7728875169521245     
   2342.9817414227964        81.410788361931509        1.0537422148343321        91.236398678292346        3.7462286312185004E-008  -8.7718681015265076     
   2484.5606459081641        81.410760567812474        1.0537214293326911        91.236448491021363        3.7462306986632996E-008  -8.7719664938761923     
   2484.5606459081641        81.442308516901960        1.0773203943177725        91.179515971741125        3.7438679353503002E-008  -8.6598870605213989     
   2484.5606459081641        81.439141516877498        1.0749518498568607        91.185191155661144        3.7441034775185695E-008  -8.6710977889267866     
   2484.5606459081641        81.439454714311523        1.0751860829095876        91.184630001678798        3.7440801873978915E-008  -8.6699892044576927     
   2634.6342846626540        81.439423390399327        1.0751626564096619        91.184686129600934        3.7440825169274470E-008  -8.6701000827919472     
   2634.6342846626540        81.471356999311354        1.0990518217985927        91.127049602985707        3.7416905685418687E-008  -8.5566407818757568     
   2634.6342846626540        81.468035712878418        1.0965677488382781        91.133000235550810        3.7419375403508135E-008  -8.5683967738341096     
   2634.6342846626540        81.468376017915944        1.0968222694660152        91.132390610637586        3.7419122387575507E-008  -8.5671923232556253     
   2793.7123417424132        81.468340758545594        1.0967958982531272        91.132453777986953        3.7419148604246484E-008  -8.5673171211882249     
   2793.7123417424132        81.500653545882585        1.1209705019145806        91.074123829540767        3.7394941676703465E-008  -8.4524997817435974     
   2793.7123417424132        81.497172614793158        1.1183668776163505        91.080359403698253        3.7397529628479138E-008  -8.4648199112887426     
   2793.7123417424132        81.497542042276109        1.1186431953502212        91.079697716212607        3.7397255007617995E-008  -8.4635124785862814     
   2962.3350822469583        81.497502399843142        1.1186135442837815        91.079768721902894        3.7397284477176750E-008  -8.4636527777759767     
   2962.3350822469583        81.530187378063715        1.1430684479269271        91.020756753337295        3.7372794851919004E-008  -8.3475009273466583     
   2962.3350822469583        81.526541370098755        1.1403411931596008        91.027286888413329        3.7375505026968405E-008  -8.3604043251549740     
   2962.3350822469583        81.526942058899067        1.1406409106143454        91.026569326698606        3.7375207219714661E-008  -8.3589863571851879     
